STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VEHICLEDESCRIPTOR,VINDECODEDON,VINDECODEERROR,VEHICLETYPEID,VEHICLETYPE,MANUFACTURERFULLNAMEID,MANUFACTURERFULLNAME,MAKEID,MAKE,MODELID,MODEL,MODELYEAR,SERIES,TRIM,PLANTCOUNTRYID,PLANTCOUNTRY,PLANTSTATE,PLANTCITY,PLANTCOMPANYNAME,NOTE,BODYCLASSID,BODYCLASS,GROSSVEHICLEWEIGHTRATINGFROMID,GROSSVEHICLEWEIGHTRATINGFROM,GROSSVEHICLEWEIGHTRATINGTOID,GROSSVEHICLEWEIGHTRATINGTO,TRAILERBODYTYPEID,TRAILERBODYTYPE,TRAILERTYPECONNECTIONID,TRAILERTYPECONNECTION,TRAILERLENGTHFT,OTHERTRAILERINFO,AXLESCOUNT,AXLECONFIGURATIONID,AXLECONFIGURATION
48,Texas,484082,2,1,13N14830*71******,2022-09-08 01:53:42,1,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2007,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,Optional Features: None,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,3,,
48,Texas,484103,2,1,LJRC5426*J3******,2022-09-08 01:53:42,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2018,,,8,CHINA,,JINAN,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,54.000,,2,,
48,Texas,484134,1,1,1GRAA962*EJ******,2022-09-08 01:53:42,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2014,,,6,UNITED STATES (USA),ARKANSAS,JONESBORO,,"Jacksonville Florida (ended 02/1988); Jonesboro, Arkansas (effective 09/03/02)",61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,48.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
48,Texas,484153,1,1,5NHUEH22*EY******,2022-09-08 01:53:42,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,2520,Economy Hauler,2014,,,6,UNITED STATES (USA),TEXAS,WACO,,Address: 8300 Imperial Dr.,,,,,,,16,Utility Trailer,,,12.000,,2,,
49,Utah,490095,2,1,4X4TSHC2*GC******,2022-08-31 02:27:12,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,2630,Shockwave Toy Hauler,2016,,,6,UNITED STATES (USA),CALIFORNIA,RIALTO,,Address: 255 S. Pepper Ave.,61,Trailer,,,,,21,Travel Trailer,1,Ball Type Pull,27.000,,2,,
49,Utah,490104,1,1,1GRDM962*SM******,2022-08-31 02:27:12,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1995,,,6,UNITED STATES (USA),TENNESSEE,MEMPHIS,,,61,Trailer,,,,,61,Drop Deck Trailer,4,Straight Semi/Semi Trailer,96.000,Body Type = Straight Deck/ Extendable,2,,
49,Utah,490109,3,1,1W17242S*G5******,2022-08-31 02:27:12,0,6,TRAILER,11681,WILSON TRAILER CO.,10450,WILSON,27561,Wilson,2016,,,6,UNITED STATES (USA),SOUTH DAKOTA,YANKTON,,,61,Trailer,,,,,101,Other,3,Gooseneck,24.000,Type of suspension: Spring,2,,
49,Utah,490208,1,1,42ETGRK2*E1******,2022-08-31 02:27:12,0,6,TRAILER,4600,"ECONOLINE TRAILERS, INC.",1431,"ECONOLINE TRAILER, INC",4780,"Econoline Trailer, INC",2014,10 Ton/ Dual Tandem,,6,UNITED STATES (USA),ALABAMA,DOUBLE SPRINGS,,,61,Trailer,,,,,76,Tilt/Angled Trailer,3,Gooseneck,30.000,,2,,
49,Utah,490211,1,1,5ZT3CK1B*L0******,2022-08-31 02:27:12,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,2393,Cherokee,2020,,,6,UNITED STATES (USA),INDIANA,LAGRANGE,,1580 N Detroit St,,,,,,,26,Fifth Wheel,5,Fifth Wheel,36.000,,,3,Tandem
49,Utah,490270,1,1,49THG282*11******,2022-08-31 02:27:12,0,6,TRAILER,3943,"CONTRACT MANUFACTURER, LLC",1871,CONTRACT MANUFACTURER,5360,CONTRACT MANUFACTURER,2001,,,6,UNITED STATES (USA),OKLAHOMA,MADILL,,,61,Trailer,,,,,14,Horse Trailer,3,Gooseneck,28.000,,2,,
50,Vermont,500054,2,1,1GRAA062*6S******,2022-09-07 02:47:38,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2006,,,6,UNITED STATES (USA),GEORGIA,SAVANNAH,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
51,Virginia,510011,2,1,5HTSN422*D7******,2022-09-07 02:47:38,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2013,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,Body Shape: JEt,61,Trailer,,,,,103,Bulk,,,42.000,Al Pneumatic,2,,
51,Virginia,510041,2,1,1GRAA062*JD******,2022-09-07 02:47:38,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2018,,,6,UNITED STATES (USA),PENNSYLVANIA,DANVILLE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,"Semitrailer - Dry Freight Van, Reefer Van, Insulated Van",2,,
51,Virginia,510041,3,1,1TDH4002*FB******,2022-09-07 02:47:38,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2015,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",61,Trailer,,,,,174,Dry Bulk Trailer,,,40.000,Dry Bulk-Bottom Hopper,2,,
51,Virginia,510182,3,1,1GRAP062*FJ******,2022-09-07 02:47:38,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),ARKANSAS,JONESBORO,,"Jacksonville Florida (ended 02/1988); Jonesboro, Arkansas (effective 09/03/02)",61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
51,Virginia,510216,1,1,1DW1A532*GS******,2022-09-07 02:47:38,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2016,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
51,Virginia,510395,2,1,4YDT3002*LB******,2022-09-07 02:47:38,0,6,TRAILER,2347,KEYSTONE RV,7615,KEYSTONE,20555,Keystone,2020,,,6,UNITED STATES (USA),INDIANA,GOSHEN,50,Arbitrary Final Digit,61,Trailer,,,,,21,Travel Trailer,14,Bumper Pull,30.000,Recreational Vehicle,2,,
51,Virginia,510417,1,1,1JJV532D*LL******,2022-09-07 02:47:38,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2020,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
51,Virginia,510464,2,1,1GRAA062*HB******,2022-09-07 02:47:38,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
51,Virginia,510481,2,1,1GRAP062*BT******,2022-09-07 02:47:38,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2011,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
51,Virginia,510492,2,1,1JJV532W*9L******,2022-09-07 02:47:38,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2009,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
51,Virginia,510522,2,1,1JJV532D*HL******,2022-09-07 02:47:38,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2017,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
51,Virginia,510527,2,1,1DW1A532*JS******,2022-09-07 02:47:38,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2018,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
51,Virginia,510609,1,1,3H3V532C*GT******,2022-09-07 02:47:38,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
51,Virginia,510617,2,1,5MC42451*E3******,2022-09-07 02:47:38,0,6,TRAILER,5772,"MANAC TRAILERS USA, INC.",3896,MANAC TRAILERS USA,8528,Manac,2014,,,6,UNITED STATES (USA),MISSOURI,ORAN,"Manac Trailers USA, Inc.",,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,45.000,Kingpin,2,,
51,Virginia,510672,1,1,5V8VC532*LM******,2022-09-07 02:47:38,1,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2020,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,,,,,53.000,Dry Freight Van,2,3,Tandem
51,Virginia,510785,1,1,5V8VC532*DM******,2022-09-07 02:47:38,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2013,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,,,,,53.000,Dry Freight Van,2,3,Tandem
53,Washington,530028,3,1,1JJV534W*6L******,2022-09-08 01:53:42,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2006,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,4,,
53,Washington,530048,1,1,1NNC0402*SM******,2022-09-08 01:53:42,0,6,TRAILER,15472,EVANS PRODUCTS COMPANY,6021,MONON,29523,Monon,1995,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,40.000,"Other trailer type except ""van trailer""",2,3,Tandem
53,Washington,530059,3,1,1TTF4820*Y2******,2022-09-08 01:53:42,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,2000,,,6,UNITED STATES (USA),KENTUCKY,MOUNT STERLING,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Platform,2,,
53,Washington,530065,1,1,1JJF534W*1S******,2022-09-08 01:53:42,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2001,,,6,UNITED STATES (USA),TENNESSEE,SCOTT COUNTY,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,53.000,,4,,
53,Washington,530080,1,1,1DW1A532*HS******,2022-09-08 01:53:42,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2017,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
53,Washington,530089,1,1,1UYVS253*8U******,2022-09-08 01:53:42,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2008,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
53,Washington,530133,2,1,1UYFS248*DA******,2022-09-08 01:53:42,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2013,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
53,Washington,530139,1,1,5DN16534*5B******,2022-09-08 01:53:42,0,6,TRAILER,8543,WESTERN TRAILER COMPANY,3808,WESTERN TRAILER COMPANY,8295,Western Trailer Company,2005,,,6,UNITED STATES (USA),IDAHO,BOISE,Western Trailer Company,,61,Trailer,,,,,7,Curtain Side Trailer,4,Straight Semi/Semi Trailer,53.000,,4,,
53,Washington,530152,2,1,3H3V281C*GT******,2022-09-08 01:53:42,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,28.000,Material: Aluminum/Steel,1,,
53,Washington,530152,2,2,3H3V281C*GT******,2022-09-08 01:53:42,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,28.000,Material: Aluminum/Steel,1,,
53,Washington,530162,1,1,1ZESLBLC*MA******,2022-09-08 01:53:42,0,6,TRAILER,17411,"EZ LOADER ADJUSTABLE BOAT TRAILERS, INC.",9047,SMOKERCRAFT,23238,EZLSC80,2021,SMOKERCRAFT,,6,UNITED STATES (USA),WASHINGTON,SPOKANE,,1 Axle Chassis,61,Trailer,,,,,,,,,20.000,Type of Trailer: OEM Configured Trailer,1,,
53,Washington,530167,1,1,1S12E845*TE******,2022-09-08 01:53:42,0,6,TRAILER,14956,"STRICK TRAILERS, LLC",4977,STRICK COMMERCIAL TRAILER,12175,Model 80,1996,Smooth Side,,6,UNITED STATES (USA),,MONROE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,45.000,Dry Freight Van,2,3,Tandem
53,Washington,530214,2,1,5DN11534*NB******,2022-09-08 01:53:42,0,6,TRAILER,8543,WESTERN TRAILER COMPANY,3808,WESTERN TRAILER COMPANY,8295,Western Trailer Company,2022,,,6,UNITED STATES (USA),IDAHO,BOISE,Western Trailer Company,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,53.000,,4,,
53,Washington,530219,1,1,1T9SC534*KB656***,2022-09-08 01:53:42,0,6,TRAILER,2304,"TRINITY TRAILER MFG., INC.",3552,"TRINITY TRAILER MFG., INC.",7903,"TRINITY TRAILER MFG., INC.",2019,,,6,UNITED STATES (USA),IDAHO,BOISE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Commodity Body,4,,
53,Washington,530230,2,1,5NHUTWZ2*GF******,2022-09-08 01:53:42,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,3042,Tailwind,2016,,,6,UNITED STATES (USA),OREGON,SILVERTON,,"Address: 1204 Mill Street, 97381",61,Trailer,,,,,16,Utility Trailer,1,Ball Type Pull,24.000,,2,,
53,Washington,530251,1,1,527SR532*LM******,2022-09-08 01:53:42,0,6,TRAILER,6703,CIMC REEFER TRAILER INC.,1561,"CIMC REEFER TRAILER,INC",4978,"CIMC REEFER TRAILER,INC.",2020,,,6,UNITED STATES (USA),INDIANA,MONON,"CIMC Reefer Trailer,Inc",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Body Type: Reefer Van Trailer,2,,
53,Washington,530308,1,1,3H3V533C*MT******,2022-09-08 01:53:42,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2021,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,Trailer Type: SEMITRAILER,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,Material: ALUMINUM/STEEL,3,,
53,Washington,530311,2,1,LJRC5426*D1******,2022-09-08 01:53:42,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2013,,,8,CHINA,,SHENZHEN,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,54.000,,2,,
53,Washington,530321,2,1,3H3V342C*5T******,2022-09-08 01:53:42,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2005,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,34.000,Material: Aluminum/Steel,2,,
53,Washington,530321,2,2,3H3V312C*5T******,2022-09-08 01:53:42,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2005,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,31.000,Material: Aluminum/Steel,2,,
53,Washington,530351,2,1,1UYVS253*L2******,2022-09-08 01:53:42,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2020,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
53,Washington,530414,1,1,LJRC4626*H1******,2022-09-08 01:53:42,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2017,,,8,CHINA,,SHENZHEN,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,46.000,,2,,
53,Washington,530440,1,1,1C9SC484*8M810***,2022-09-08 01:53:42,1,6,TRAILER,12909,CRYOGENIC VESSEL ALTERNATIVES (CVA),7551,CRYOGENIC VESSEL ALTERNATIVES (CVA),20452,Cryogenic Vessel Alternatives (CVA) Trailer,2008,,,6,UNITED STATES (USA),TEXAS,MONT BELVIEU,,,61,Trailer,,,,,138,Cryogenic Transport Trailer,4,Straight Semi/Semi Trailer,48.000,,4,,
53,Washington,530445,2,1,1JJV281D*GL******,2022-09-08 01:53:42,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
53,Washington,530445,2,2,1JJV281D*LL******,2022-09-08 01:53:42,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2020,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
53,Washington,530453,1,1,50HDT142*J1******,2022-09-08 01:53:42,0,6,TRAILER,13594,NORSTAR TRAILERS,4581,NORSTAR TRAILERS,9743,Norstar Trailers,2018,,,6,UNITED STATES (USA),TEXAS,BROOKSTON,Norstar Trailers,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,,,14.000,,2,,
53,Washington,530460,1,1,3H3V532C*LR******,2022-09-08 01:53:42,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2020,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
53,Washington,530482,2,1,1S9CA544*WL189***,2022-09-08 01:53:42,1,6,TRAILER,17979,"STURDYWELD EQUIPMENT & DESIGN, INC.",9232,"STURDYWELD EQUIPMENT & DESIGN, INC.",23469,"SturdyWeld Equipment & Design, Inc.",1998,Aluminum,,6,UNITED STATES (USA),WASHINGTON,LYNNWOOD,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,,,,Type of Trailer: Construction,4,,
53,Washington,530483,2,1,5DN11534*DB******,2022-09-08 01:53:42,0,6,TRAILER,8543,WESTERN TRAILER COMPANY,3808,WESTERN TRAILER COMPANY,8295,Western Trailer Company,2013,,,6,UNITED STATES (USA),IDAHO,BOISE,Western Trailer Company,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,53.000,,4,,
53,Washington,530513,2,1,LJRC5426*A1******,2022-09-08 01:53:42,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2010,,,8,CHINA,,SHENZHEN,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,54.000,,2,,
53,Washington,530514,1,1,1GRAA062*HW******,2022-09-08 01:53:42,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
53,Washington,530535,2,1,4WWFGB0U*6N******,2022-09-08 01:53:42,0,6,TRAILER,11681,WILSON TRAILER CO.,3855,WILSON TRAILER CO.,8390,Wilson Trailer Co.,2006,ALUMINUM CROSSBAR - 18 INCH CENTERS (CF-CFD),,6,UNITED STATES (USA),MISSOURI,MOBERLY,Plant 6,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,52.000,Type of Trailer: CENTER FRAME DROPDECK - (CFD),4,,
53,Washington,530577,1,1,1UJCJ0BT*M1******,2022-09-08 01:53:42,0,6,TRAILER,9892,"JAYCO, INC.",4516,JAYCO,29071,Jayco,2021,,,6,UNITED STATES (USA),INDIANA,MIDDLEBURY,,,61,Trailer,,,,,80,Rec. Trailer,5,Fifth Wheel,38.000,RV TRAILER [STANDARD],2,3,Tandem
54,West Virginia,540002,2,1,1UYVS253*6M******,2022-09-07 02:47:38,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2006,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
54,West Virginia,540036,1,1,1UYVS248*CG******,2022-09-07 02:47:38,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2012,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
54,West Virginia,540061,1,1,1JJV483W*3L******,2022-09-07 02:47:38,1,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2003,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,48.000,,3,,
54,West Virginia,540074,1,1,5MAPA482*KA******,2022-09-07 02:47:38,0,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2019,,,6,UNITED STATES (USA),,SALEM,ALLEN ROAD 20,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Body with Aluminum Frame,2,,
54,West Virginia,540116,2,1,1UYVS253*K6******,2022-09-07 02:47:38,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2019,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
54,West Virginia,540189,1,1,1GRAA962*HB******,2022-09-07 02:47:38,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,48.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
54,West Virginia,540201,3,1,1GRAA062*7T******,2022-09-07 02:47:38,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2007,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
54,West Virginia,540220,1,1,3H3V532C*GT******,2022-09-07 02:47:38,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
54,West Virginia,540240,2,1,5V8VC532*FM******,2022-09-07 02:47:38,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2015,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,,,,,53.000,Dry Freight Van,2,3,Tandem
